3346,P,LKS94 / Lithuania TM,56.45;19.02;53.89;26.82
3347,P,NAD83 / Statistics Canada Lambert,86.46;-141.01;38.21;-40.73
3348,P,NAD83(CSRS) / Statistics Canada Lambert,86.46;-141.01;38.21;-40.73
3350,P,Pulkovo 1942 / CS63 zone C0,59.27;19.57;54.17;23.45
3351,P,Pulkovo 1942 / CS63 zone C1,59.72;23.45;53.89;26.45
3352,P,Pulkovo 1942 / CS63 zone C2,59.61;26.45;55.15;28.24
3353,P,Mhast (onshore) / UTM zone 32S,-4.38;10.53;-6.04;13.1
3354,P,Mhast (offshore) / UTM zone 32S,-5.05;10.53;-6.04;12.37
3355,P,Egypt Gulf of Suez S-650 TL / Red Belt,30.01;32.34;27.19;34.27
3358,P,NAD83(HARN) / North Carolina,36.59;-84.33;33.83;-75.38
3360,P,NAD83(HARN) / South Carolina,35.21;-83.36;32.05;-78.52
3361,P,NAD83(HARN) / South Carolina (ft),35.21;-83.36;32.05;-78.52
3362,P,NAD83(HARN) / Pennsylvania North,42.53;-80.53;40.6;-74.7
3363,P,NAD83(HARN) / Pennsylvania North (ftUS),42.53;-80.53;40.6;-74.7
3364,P,NAD83(HARN) / Pennsylvania South,41.18;-80.53;39.71;-74.72
3365,P,NAD83(HARN) / Pennsylvania South (ftUS),41.18;-80.53;39.71;-74.72
3367,P,IGN Astro 1960 / UTM zone 28N,23.46;-17.08;14.72;-12
3368,P,IGN Astro 1960 / UTM zone 29N,27.3;-12;14.75;-6
3369,P,IGN Astro 1960 / UTM zone 30N,25.74;-6;15.49;-4.8
3370,P,NAD27 / UTM zone 59N,56.28;167.65;49.01;174.01
3371,P,NAD27 / UTM zone 60N,56.67;174;47.92;180
3372,P,NAD83 / UTM zone 59N,56.28;167.65;49.01;174.01
3373,P,NAD83 / UTM zone 60N,56.67;174;47.92;180
3374,P,FD54 / UTM zone 29N,62.41;-7.49;61.33;-6.33
3375,P,GDM2000 / Peninsula RSO,7.81;98.02;1.13;105.82
3376,P,GDM2000 / East Malaysia BRSO,7.67;109.31;0.85;119.61
3377,P,GDM2000 / Johor Grid,2.95;102.44;1.21;104.6
3378,P,GDM2000 / Sembilan and Melaka Grid,3.28;101.7;2.03;102.71
3379,P,GDM2000 / Pahang Grid,4.78;101.33;2.45;103.67
3380,P,GDM2000 / Selangor Grid,3.87;100.76;2.54;101.97
3381,P,GDM2000 / Terengganu Grid,5.9;102.38;3.89;103.72
3382,P,GDM2000 / Pinang Grid,5.59;100.12;5.12;100.56
3383,P,GDM2000 / Kedah and Perlis Grid,6.72;99.59;5.08;101.12
3384,P,GDM2000 / Perak Grid,5.92;100.07;3.66;102
3385,P,GDM2000 / Kelantan Grid,6.29;101.33;4.54;102.67
3386,P,KKJ / Finland zone 0,60.34;19.24;60.08;19.5
3387,P,KKJ / Finland zone 5,63;31.5;62.83;31.59
3388,P,Pulkovo 1942 / Caspian Sea Mercator,46.97;46.95;37.35;53.93
3389,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 60,71.65;178.5;62.24;-178.5
3390,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 60,71.65;178.5;62.24;-178.5
3391,P,Karbala 1979 / UTM zone 37N,36.75;38.79;31.14;42
3392,P,Karbala 1979 / UTM zone 38N,37.39;42;29.06;48
3393,P,Karbala 1979 / UTM zone 39N,31;48;29.87;48.61
3394,P,Nahrwan 1934 / Iraq zone,37.39;38.79;29.06;51.06
3395,P,WGS 84 / World Mercator,84;-180;-80;180
3396,P,PD/83 / 3-degree Gauss-Kruger zone 3,51.56;9.92;50.35;10.5
3397,P,PD/83 / 3-degree Gauss-Kruger zone 4,51.64;10.5;50.2;12.56
3398,P,RD/83 / 3-degree Gauss-Kruger zone 4,51.66;11.89;50.2;13.51
3399,P,RD/83 / 3-degree Gauss-Kruger zone 5,51.58;13.5;50.62;15.04
3400,P,NAD83 / Alberta 10-TM (Forest),60;-120;48.99;-109.98
3401,P,NAD83 / Alberta 10-TM (Resource),60;-120;48.99;-109.98
3402,P,NAD83(CSRS) / Alberta 10-TM (Forest),60;-120;48.99;-109.98
3403,P,NAD83(CSRS) / Alberta 10-TM (Resource),60;-120;48.99;-109.98
3404,P,NAD83(HARN) / North Carolina (ftUS),36.59;-84.33;33.83;-75.38
3405,P,VN-2000 / UTM zone 48N,23.4;102.14;8.33;108
3406,P,VN-2000 / UTM zone 49N,21.56;108;10.43;109.53
3407,P,Hong Kong 1963 Grid System,22.58;113.76;22.13;114.51
3413,P,WGS 84 / NSIDC Sea Ice Polar Stereographic North,90;-180;60;180
3414,P,SVY21 / Singapore TM,1.47;103.59;1.13;104.07
3415,P,WGS 72BE / South China Sea Lambert,22.89;110.13;18.31;116.76
3416,P,ETRS89 / Austria Lambert,49.02;9.53;46.4;17.17
3417,P,NAD83 / Iowa North (ftUS),43.51;-96.65;41.85;-90.15
3418,P,NAD83 / Iowa South (ftUS),42.04;-96.14;40.37;-90.14
3419,P,NAD83 / Kansas North (ftUS),40.01;-102.06;38.52;-94.58
3420,P,NAD83 / Kansas South (ftUS),38.88;-102.05;36.99;-94.6
3421,P,NAD83 / Nevada East (ftUS),42;-117.01;34.99;-114.03
3422,P,NAD83 / Nevada Central (ftUS),41;-118.19;36;-114.99
3423,P,NAD83 / Nevada West (ftUS),42;-120;36.95;-116.99
3424,P,NAD83 / New Jersey (ftUS),41.36;-75.6;38.87;-73.88
3425,P,NAD83(HARN) / Iowa North (ftUS),43.51;-96.65;41.85;-90.15
3426,P,NAD83(HARN) / Iowa South (ftUS),42.04;-96.14;40.37;-90.14
3427,P,NAD83(HARN) / Kansas North (ftUS),40.01;-102.06;38.52;-94.58
3428,P,NAD83(HARN) / Kansas South (ftUS),38.88;-102.05;36.99;-94.6
3429,P,NAD83(HARN) / Nevada East (ftUS),42;-117.01;34.99;-114.03
3430,P,NAD83(HARN) / Nevada Central (ftUS),41;-118.19;36;-114.99
3431,P,NAD83(HARN) / Nevada West (ftUS),42;-120;36.95;-116.99
3432,P,NAD83(HARN) / New Jersey (ftUS),41.36;-75.6;38.87;-73.88
3433,P,NAD83 / Arkansas North (ftUS),36.5;-94.62;34.67;-89.64
3434,P,NAD83 / Arkansas South (ftUS),35.1;-94.48;33.01;-90.4
3435,P,NAD83 / Illinois East (ftUS),42.5;-89.28;37.06;-87.02
3436,P,NAD83 / Illinois West (ftUS),42.51;-91.52;36.98;-88.93
3437,P,NAD83 / New Hampshire (ftUS),45.31;-72.56;42.69;-70.63
3438,P,NAD83 / Rhode Island (ftUS),42.02;-71.85;41.13;-71.08
3439,P,PSD93 / UTM zone 39N,19.67;51.99;16.59;54
3440,P,PSD93 / UTM zone 40N,26.58;54;16.89;59.91
3441,P,NAD83(HARN) / Arkansas North (ftUS),36.5;-94.62;34.67;-89.64
3442,P,NAD83(HARN) / Arkansas South (ftUS),35.1;-94.48;33.01;-90.4
3443,P,NAD83(HARN) / Illinois East (ftUS),42.5;-89.28;37.06;-87.02
3444,P,NAD83(HARN) / Illinois West (ftUS),42.51;-91.52;36.98;-88.93
3445,P,NAD83(HARN) / New Hampshire (ftUS),45.31;-72.56;42.69;-70.63
3446,P,NAD83(HARN) / Rhode Island (ftUS),42.02;-71.85;41.13;-71.08
3447,P,ETRS89 / Belgian Lambert 2005,51.51;2.5;49.5;6.4
3448,P,JAD2001 / Jamaica Metric Grid,18.58;-78.43;17.64;-76.17
3449,P,JAD2001 / UTM zone 17N,19.36;-80.6;14.16;-77.99
3450,P,JAD2001 / UTM zone 18N,19.2;-78;14.08;-74.51
3451,P,NAD83 / Louisiana North (ftUS),33.03;-94.05;30.85;-90.86
3452,P,NAD83 / Louisiana South (ftUS),31.07;-93.94;28.85;-88.75
3453,P,NAD83 / Louisiana Offshore (ftUS),33.03;-94.05;28.85;-88.75
3455,P,NAD83 / South Dakota South (ftUS),44.79;-104.06;42.48;-96.43
3456,P,NAD83(HARN) / Louisiana North (ftUS),33.03;-94.05;30.85;-90.86
3457,P,NAD83(HARN) / Louisiana South (ftUS),31.07;-93.94;28.85;-88.75
3458,P,NAD83(HARN) / South Dakota North (ftUS),45.95;-104.07;44.14;-96.45
3459,P,NAD83(HARN) / South Dakota South (ftUS),44.79;-104.06;42.48;-96.43
3460,P,Fiji 1986 / Fiji Map Grid,-12.42;176.81;-20.81;-178.15
3461,P,Dabola 1981 / UTM zone 28N,12.68;-15.13;9.01;-12
3462,P,Dabola 1981 / UTM zone 29N,12.51;-12;7.19;-7.65
3463,P,NAD83 / Maine CS2000 Central,47.47;-70.03;43.75;-68.33
3464,P,NAD83(HARN) / Maine CS2000 Central,47.47;-70.03;43.75;-68.33
3465,P,NAD83(NSRS2007) / Alabama East,35;-86.79;30.99;-84.89
3466,P,NAD83(NSRS2007) / Alabama West,35.02;-88.48;30.14;-86.3
3467,P,NAD83(NSRS2007) / Alaska Albers,71.4;172.42;51.3;-129.99
3468,P,NAD83(NSRS2007) / Alaska zone 1,60.35;-141;54.61;-129.99
3469,P,NAD83(NSRS2007) / Alaska zone 2,70.16;-144.01;59.72;-140.98
3470,P,NAD83(NSRS2007) / Alaska zone 3,70.38;-148;59.72;-144
3471,P,NAD83(NSRS2007) / Alaska zone 4,70.63;-152.01;59.11;-147.99
3472,P,NAD83(NSRS2007) / Alaska zone 5,71.28;-156;55.72;-151.86
3473,P,NAD83(NSRS2007) / Alaska zone 6,71.4;-160;54.89;-155.99
3474,P,NAD83(NSRS2007) / Alaska zone 7,70.74;-164.01;54.32;-160
3475,P,NAD83(NSRS2007) / Alaska zone 8,69.05;-168.26;54.34;-164
3476,P,NAD83(NSRS2007) / Alaska zone 9,65.82;-173.16;56.49;-168
3477,P,NAD83(NSRS2007) / Alaska zone 10,54.34;172.42;51.3;-164.84
3478,P,NAD83(NSRS2007) / Arizona Central,37.01;-113.35;31.33;-110.44
3479,P,NAD83(NSRS2007) / Arizona Central (ft),37.01;-113.35;31.33;-110.44
3480,P,NAD83(NSRS2007) / Arizona East,37.01;-111.71;31.33;-109.04
3481,P,NAD83(NSRS2007) / Arizona East (ft),37.01;-111.71;31.33;-109.04
3482,P,NAD83(NSRS2007) / Arizona West,37;-114.81;32.05;-112.52
3483,P,NAD83(NSRS2007) / Arizona West (ft),37;-114.81;32.05;-112.52
3484,P,NAD83(NSRS2007) / Arkansas North,36.5;-94.62;34.67;-89.64
3485,P,NAD83(NSRS2007) / Arkansas North (ftUS),36.5;-94.62;34.67;-89.64
3486,P,NAD83(NSRS2007) / Arkansas South,35.1;-94.48;33.01;-90.4
3487,P,NAD83(NSRS2007) / Arkansas South (ftUS),35.1;-94.48;33.01;-90.4
3488,P,NAD83(NSRS2007) / California Albers,42.01;-124.45;32.53;-114.12
3489,P,NAD83(NSRS2007) / California zone 1,42.01;-124.45;39.59;-119.99
3490,P,NAD83(NSRS2007) / California zone 1 (ftUS),42.01;-124.45;39.59;-119.99
3491,P,NAD83(NSRS2007) / California zone 2,40.16;-124.06;38.02;-119.54
3492,P,NAD83(NSRS2007) / California zone 2 (ftUS),40.16;-124.06;38.02;-119.54
3493,P,NAD83(NSRS2007) / California zone 3,38.71;-123.02;36.73;-117.83
3494,P,NAD83(NSRS2007) / California zone 3 (ftUS),38.71;-123.02;36.73;-117.83
3495,P,NAD83(NSRS2007) / California zone 4,37.58;-122.01;35.78;-115.62
3496,P,NAD83(NSRS2007) / California zone 4 (ftUS),37.58;-122.01;35.78;-115.62
3497,P,NAD83(NSRS2007) / California zone 5,35.81;-121.42;32.76;-114.12
3498,P,NAD83(NSRS2007) / California zone 5 (ftUS),35.81;-121.42;32.76;-114.12
3499,P,NAD83(NSRS2007) / California zone 6,34.08;-118.15;32.53;-114.42
3500,P,NAD83(NSRS2007) / California zone 6 (ftUS),34.08;-118.15;32.53;-114.42
3501,P,NAD83(NSRS2007) / Colorado Central,40.09;-109.06;38.14;-102.04
3502,P,NAD83(NSRS2007) / Colorado Central (ftUS),40.09;-109.06;38.14;-102.04
3503,P,NAD83(NSRS2007) / Colorado North,41.01;-109.06;39.56;-102.04
3504,P,NAD83(NSRS2007) / Colorado North (ftUS),41.01;-109.06;39.56;-102.04
3505,P,NAD83(NSRS2007) / Colorado South,38.68;-109.06;36.98;-102.04
3506,P,NAD83(NSRS2007) / Colorado South (ftUS),38.68;-109.06;36.98;-102.04
3507,P,NAD83(NSRS2007) / Connecticut,42.05;-73.73;40.98;-71.78
3508,P,NAD83(NSRS2007) / Connecticut (ftUS),42.05;-73.73;40.98;-71.78
3509,P,NAD83(NSRS2007) / Delaware,39.85;-75.8;38.44;-74.97
3510,P,NAD83(NSRS2007) / Delaware (ftUS),39.85;-75.8;38.44;-74.97
3511,P,NAD83(NSRS2007) / Florida East,30.83;-82.33;24.41;-79.97
3512,P,NAD83(NSRS2007) / Florida East (ftUS),30.83;-82.33;24.41;-79.97
3513,P,NAD83(NSRS2007) / Florida GDL Albers,31.01;-87.63;24.41;-79.97
3514,P,NAD83(NSRS2007) / Florida North,31.01;-87.63;29.21;-82.04
3515,P,NAD83(NSRS2007) / Florida North (ftUS),31.01;-87.63;29.21;-82.04
3516,P,NAD83(NSRS2007) / Florida West,29.6;-83.34;26.27;-81.13
3517,P,NAD83(NSRS2007) / Florida West (ftUS),29.6;-83.34;26.27;-81.13
3518,P,NAD83(NSRS2007) / Georgia East,34.68;-83.47;30.36;-80.77
3519,P,NAD83(NSRS2007) / Georgia East (ftUS),34.68;-83.47;30.36;-80.77
3520,P,NAD83(NSRS2007) / Georgia West,35.01;-85.61;30.62;-82.99
3521,P,NAD83(NSRS2007) / Georgia West (ftUS),35.01;-85.61;30.62;-82.99
3522,P,NAD83(NSRS2007) / Idaho Central,45.7;-115.3;41.99;-112.67
3523,P,NAD83(NSRS2007) / Idaho Central (ftUS),45.7;-115.3;41.99;-112.67
3524,P,NAD83(NSRS2007) / Idaho East,44.75;-113.24;41.99;-111.04
3525,P,NAD83(NSRS2007) / Idaho East (ftUS),44.75;-113.24;41.99;-111.04
3526,P,NAD83(NSRS2007) / Idaho West,49.01;-117.24;41.99;-114.32
3527,P,NAD83(NSRS2007) / Idaho West (ftUS),49.01;-117.24;41.99;-114.32
3528,P,NAD83(NSRS2007) / Illinois East,42.5;-89.28;37.06;-87.02
3529,P,NAD83(NSRS2007) / Illinois East (ftUS),42.5;-89.28;37.06;-87.02
3530,P,NAD83(NSRS2007) / Illinois West,42.51;-91.52;36.98;-88.93
3531,P,NAD83(NSRS2007) / Illinois West (ftUS),42.51;-91.52;36.98;-88.93
3532,P,NAD83(NSRS2007) / Indiana East,41.77;-86.59;37.95;-84.78
3533,P,NAD83(NSRS2007) / Indiana East (ftUS),41.77;-86.59;37.95;-84.78
3534,P,NAD83(NSRS2007) / Indiana West,41.77;-88.06;37.77;-86.24
3535,P,NAD83(NSRS2007) / Indiana West (ftUS),41.77;-88.06;37.77;-86.24
3536,P,NAD83(NSRS2007) / Iowa North,43.51;-96.65;41.85;-90.15
3537,P,NAD83(NSRS2007) / Iowa North (ftUS),43.51;-96.65;41.85;-90.15
3538,P,NAD83(NSRS2007) / Iowa South,42.04;-96.14;40.37;-90.14
3539,P,NAD83(NSRS2007) / Iowa South (ftUS),42.04;-96.14;40.37;-90.14
3540,P,NAD83(NSRS2007) / Kansas North,40.01;-102.06;38.52;-94.58
3541,P,NAD83(NSRS2007) / Kansas North (ftUS),40.01;-102.06;38.52;-94.58
3542,P,NAD83(NSRS2007) / Kansas South,38.88;-102.05;36.99;-94.6
3543,P,NAD83(NSRS2007) / Kansas South (ftUS),38.88;-102.05;36.99;-94.6
3544,P,NAD83(NSRS2007) / Kentucky North,39.15;-85.96;37.71;-82.47
3545,P,NAD83(NSRS2007) / Kentucky North (ftUS),39.15;-85.96;37.71;-82.47
3546,P,NAD83(NSRS2007) / Kentucky Single Zone,39.15;-89.57;36.49;-81.95
3547,P,NAD83(NSRS2007) / Kentucky Single Zone (ftUS),39.15;-89.57;36.49;-81.95
3548,P,NAD83(NSRS2007) / Kentucky South,38.17;-89.57;36.49;-81.95
3549,P,NAD83(NSRS2007) / Kentucky South (ftUS),38.17;-89.57;36.49;-81.95
3550,P,NAD83(NSRS2007) / Louisiana North,33.03;-94.05;30.85;-90.86
3551,P,NAD83(NSRS2007) / Louisiana North (ftUS),33.03;-94.05;30.85;-90.86
3552,P,NAD83(NSRS2007) / Louisiana South,31.07;-93.94;28.85;-88.75
3553,P,NAD83(NSRS2007) / Louisiana South (ftUS),31.07;-93.94;28.85;-88.75
3554,P,NAD83(NSRS2007) / Maine CS2000 Central,47.47;-70.03;43.75;-68.33
3555,P,NAD83(NSRS2007) / Maine CS2000 East,47.37;-68.58;44.18;-66.91
3556,P,NAD83(NSRS2007) / Maine CS2000 West,46.58;-71.09;43.07;-69.6
3557,P,NAD83(NSRS2007) / Maine East,47.47;-70.03;43.88;-66.91
3558,P,NAD83(NSRS2007) / Maine West,46.58;-71.09;43.04;-69.26
3559,P,NAD83(NSRS2007) / Maryland,39.73;-79.49;37.97;-74.97
3560,P,NAD83 / Utah North (ftUS),42.01;-114.04;40.55;-109.04
3561,P,Old Hawaiian / Hawaii zone 1,20.33;-156.1;18.87;-154.74
3562,P,Old Hawaiian / Hawaii zone 2,21.26;-157.36;20.45;-155.93
3563,P,Old Hawaiian / Hawaii zone 3,21.75;-158.33;21.2;-157.61
3564,P,Old Hawaiian / Hawaii zone 4,22.29;-159.85;21.81;-159.23
3565,P,Old Hawaiian / Hawaii zone 5,22.07;-160.3;21.73;-159.99
3566,P,NAD83 / Utah Central (ftUS),41.08;-114.05;38.49;-109.04
3567,P,NAD83 / Utah South (ftUS),38.58;-114.05;36.99;-109.04
3568,P,NAD83(HARN) / Utah North (ftUS),42.01;-114.04;40.55;-109.04
3569,P,NAD83(HARN) / Utah Central (ftUS),41.08;-114.05;38.49;-109.04
3570,P,NAD83(HARN) / Utah South (ftUS),38.58;-114.05;36.99;-109.04
3571,P,WGS 84 / North Pole LAEA Bering Sea,90;-180;45;180
3572,P,WGS 84 / North Pole LAEA Alaska,90;-180;45;180
3573,P,WGS 84 / North Pole LAEA Canada,90;-180;45;180
3574,P,WGS 84 / North Pole LAEA Atlantic,90;-180;45;180
3575,P,WGS 84 / North Pole LAEA Europe,90;-180;45;180
3576,P,WGS 84 / North Pole LAEA Russia,90;-180;45;180
3577,P,GDA94 / Australian Albers,-9.86;112.85;-43.7;153.69
3578,P,NAD83 / Yukon Albers,69.7;-141.01;59.99;-123.91
3579,P,NAD83(CSRS) / Yukon Albers,69.7;-141.01;59.99;-123.91
3580,P,NAD83 / NWT Lambert,78.81;-136.46;59.98;-102
3581,P,NAD83(CSRS) / NWT Lambert,78.81;-136.46;59.98;-102
3582,P,NAD83(NSRS2007) / Maryland (ftUS),39.73;-79.49;37.97;-74.97
3583,P,NAD83(NSRS2007) / Massachusetts Island,41.51;-70.91;41.19;-69.89
3584,P,NAD83(NSRS2007) / Massachusetts Island (ftUS),41.51;-70.91;41.19;-69.89
3585,P,NAD83(NSRS2007) / Massachusetts Mainland,42.89;-73.5;41.46;-69.86
3586,P,NAD83(NSRS2007) / Massachusetts Mainland (ftUS),42.89;-73.5;41.46;-69.86
3587,P,NAD83(NSRS2007) / Michigan Central,45.92;-87.06;43.8;-82.27
3588,P,NAD83(NSRS2007) / Michigan Central (ft),45.92;-87.06;43.8;-82.27
3589,P,NAD83(NSRS2007) / Michigan North,48.32;-90.42;45.08;-83.44
3590,P,NAD83(NSRS2007) / Michigan North (ft),48.32;-90.42;45.08;-83.44
3591,P,NAD83(NSRS2007) / Michigan Oblique Mercator,48.32;-90.42;41.69;-82.13
3592,P,NAD83(NSRS2007) / Michigan South,44.22;-87.2;41.69;-82.13
3593,P,NAD83(NSRS2007) / Michigan South (ft),44.22;-87.2;41.69;-82.13
3594,P,NAD83(NSRS2007) / Minnesota Central,47.48;-96.86;45.28;-92.29
3595,P,NAD83(NSRS2007) / Minnesota North,49.38;-97.22;46.64;-89.49
3596,P,NAD83(NSRS2007) / Minnesota South,45.59;-96.85;43.49;-91.21
3597,P,NAD83(NSRS2007) / Mississippi East,35.01;-89.97;30.01;-88.09
3598,P,NAD83(NSRS2007) / Mississippi East (ftUS),35.01;-89.97;30.01;-88.09
3599,P,NAD83(NSRS2007) / Mississippi West,35.01;-91.65;31;-89.37
3600,P,NAD83(NSRS2007) / Mississippi West (ftUS),35.01;-91.65;31;-89.37
3601,P,NAD83(NSRS2007) / Missouri Central,40.61;-93.79;36.48;-91.41
3602,P,NAD83(NSRS2007) / Missouri East,40.61;-91.97;35.98;-89.1
3603,P,NAD83(NSRS2007) / Missouri West,40.59;-95.77;36.48;-93.48
3604,P,NAD83(NSRS2007) / Montana,49.01;-116.07;44.35;-104.04
3605,P,NAD83(NSRS2007) / Montana (ft),49.01;-116.07;44.35;-104.04
3606,P,NAD83(NSRS2007) / Nebraska,43.01;-104.06;39.99;-95.3
3607,P,NAD83(NSRS2007) / Nevada Central,41;-118.19;36;-114.99
3608,P,NAD83(NSRS2007) / Nevada Central (ftUS),41;-118.19;36;-114.99
3609,P,NAD83(NSRS2007) / Nevada East,42;-117.01;34.99;-114.03
3610,P,NAD83(NSRS2007) / Nevada East (ftUS),42;-117.01;34.99;-114.03
3611,P,NAD83(NSRS2007) / Nevada West,42;-120;36.95;-116.99
3612,P,NAD83(NSRS2007) / Nevada West (ftUS),42;-120;36.95;-116.99
3613,P,NAD83(NSRS2007) / New Hampshire,45.31;-72.56;42.69;-70.63
3614,P,NAD83(NSRS2007) / New Hampshire (ftUS),45.31;-72.56;42.69;-70.63
3615,P,NAD83(NSRS2007) / New Jersey,41.36;-75.6;38.87;-73.88
3616,P,NAD83(NSRS2007) / New Jersey (ftUS),41.36;-75.6;38.87;-73.88
3617,P,NAD83(NSRS2007) / New Mexico Central,37;-107.73;31.78;-104.84
3618,P,NAD83(NSRS2007) / New Mexico Central (ftUS),37;-107.73;31.78;-104.84
3619,P,NAD83(NSRS2007) / New Mexico East,37;-105.72;32;-102.99
3620,P,NAD83(NSRS2007) / New Mexico East (ftUS),37;-105.72;32;-102.99
3621,P,NAD83(NSRS2007) / New Mexico West,37;-109.06;31.33;-106.32
3622,P,NAD83(NSRS2007) / New Mexico West (ftUS),37;-109.06;31.33;-106.32
3623,P,NAD83(NSRS2007) / New York Central,44.41;-77.75;41.99;-75.06
3624,P,NAD83(NSRS2007) / New York Central (ftUS),44.41;-77.75;41.99;-75.06
3625,P,NAD83(NSRS2007) / New York East,45.02;-75.87;40.88;-73.23
3626,P,NAD83(NSRS2007) / New York East (ftUS),45.02;-75.87;40.88;-73.23
3627,P,NAD83(NSRS2007) / New York Long Island,41.3;-74.26;40.47;-71.8
3628,P,NAD83(NSRS2007) / New York Long Island (ftUS),41.3;-74.26;40.47;-71.8
3629,P,NAD83(NSRS2007) / New York West,43.64;-79.77;41.99;-77.36
3630,P,NAD83(NSRS2007) / New York West (ftUS),43.64;-79.77;41.99;-77.36
3631,P,NAD83(NSRS2007) / North Carolina,36.59;-84.33;33.83;-75.38
3632,P,NAD83(NSRS2007) / North Carolina (ftUS),36.59;-84.33;33.83;-75.38
3633,P,NAD83(NSRS2007) / North Dakota North,49.01;-104.07;47.15;-96.83
3634,P,NAD83(NSRS2007) / North Dakota North (ft),49.01;-104.07;47.15;-96.83
3635,P,NAD83(NSRS2007) / North Dakota South,47.83;-104.05;45.93;-96.55
3636,P,NAD83(NSRS2007) / North Dakota South (ft),47.83;-104.05;45.93;-96.55
3637,P,NAD83(NSRS2007) / Ohio North,42.33;-84.81;40.1;-80.51
3638,P,NAD83(NSRS2007) / Ohio South,40.36;-84.83;38.4;-80.7
3639,P,NAD83(NSRS2007) / Oklahoma North,37.01;-103;35.27;-94.42
3640,P,NAD83(NSRS2007) / Oklahoma North (ftUS),37.01;-103;35.27;-94.42
3641,P,NAD83(NSRS2007) / Oklahoma South,35.57;-100;33.62;-94.42
3642,P,NAD83(NSRS2007) / Oklahoma South (ftUS),35.57;-100;33.62;-94.42
3643,P,NAD83(NSRS2007) / Oregon LCC (m),46.26;-124.6;41.98;-116.47
3644,P,NAD83(NSRS2007) / Oregon GIC Lambert (ft),46.26;-124.6;41.98;-116.47
3645,P,NAD83(NSRS2007) / Oregon North,46.26;-124.17;43.95;-116.47
3646,P,NAD83(NSRS2007) / Oregon North (ft),46.26;-124.17;43.95;-116.47
3647,P,NAD83(NSRS2007) / Oregon South,44.56;-124.6;41.98;-116.9
3648,P,NAD83(NSRS2007) / Oregon South (ft),44.56;-124.6;41.98;-116.9
3649,P,NAD83(NSRS2007) / Pennsylvania North,42.53;-80.53;40.6;-74.7
3650,P,NAD83(NSRS2007) / Pennsylvania North (ftUS),42.53;-80.53;40.6;-74.7
3651,P,NAD83(NSRS2007) / Pennsylvania South,41.18;-80.53;39.71;-74.72
3652,P,NAD83(NSRS2007) / Pennsylvania South (ftUS),41.18;-80.53;39.71;-74.72
3653,P,NAD83(NSRS2007) / Rhode Island,42.02;-71.85;41.13;-71.08
3654,P,NAD83(NSRS2007) / Rhode Island (ftUS),42.02;-71.85;41.13;-71.08
3655,P,NAD83(NSRS2007) / South Carolina,35.21;-83.36;32.05;-78.52
3656,P,NAD83(NSRS2007) / South Carolina (ft),35.21;-83.36;32.05;-78.52
3657,P,NAD83(NSRS2007) / South Dakota North,45.95;-104.07;44.14;-96.45
3658,P,NAD83(NSRS2007) / South Dakota North (ftUS),45.95;-104.07;44.14;-96.45
3659,P,NAD83(NSRS2007) / South Dakota South,44.79;-104.06;42.48;-96.43
3660,P,NAD83(NSRS2007) / South Dakota South (ftUS),44.79;-104.06;42.48;-96.43
3661,P,NAD83(NSRS2007) / Tennessee,36.68;-90.31;34.98;-81.65
3662,P,NAD83(NSRS2007) / Tennessee (ftUS),36.68;-90.31;34.98;-81.65
3663,P,NAD83(NSRS2007) / Texas Central,32.27;-106.66;29.78;-93.5
3664,P,NAD83(NSRS2007) / Texas Central (ftUS),32.27;-106.66;29.78;-93.5
3665,P,NAD83(NSRS2007) / Texas Centric Albers Equal Area,36.5;-106.66;25.83;-93.5
3666,P,NAD83(NSRS2007) / Texas Centric Lambert Conformal,36.5;-106.66;25.83;-93.5
3667,P,NAD83(NSRS2007) / Texas North,36.5;-103.03;34.3;-99.99
3668,P,NAD83(NSRS2007) / Texas North (ftUS),36.5;-103.03;34.3;-99.99
3669,P,NAD83(NSRS2007) / Texas North Central,34.58;-103.07;31.72;-94
3670,P,NAD83(NSRS2007) / Texas North Central (ftUS),34.58;-103.07;31.72;-94
3671,P,NAD83(NSRS2007) / Texas South,28.21;-100.2;25.83;-96.85
3672,P,NAD83(NSRS2007) / Texas South (ftUS),28.21;-100.2;25.83;-96.85
3673,P,NAD83(NSRS2007) / Texas South Central,30.67;-105;27.78;-93.76
3674,P,NAD83(NSRS2007) / Texas South Central (ftUS),30.67;-105;27.78;-93.76
3675,P,NAD83(NSRS2007) / Utah Central,41.08;-114.05;38.49;-109.04
3676,P,NAD83(NSRS2007) / Utah Central (ft),41.08;-114.05;38.49;-109.04
3677,P,NAD83(NSRS2007) / Utah Central (ftUS),41.08;-114.05;38.49;-109.04
3678,P,NAD83(NSRS2007) / Utah North,42.01;-114.04;40.55;-109.04
3679,P,NAD83(NSRS2007) / Utah North (ft),42.01;-114.04;40.55;-109.04
3680,P,NAD83(NSRS2007) / Utah North (ftUS),42.01;-114.04;40.55;-109.04
3681,P,NAD83(NSRS2007) / Utah South,38.58;-114.05;36.99;-109.04
3682,P,NAD83(NSRS2007) / Utah South (ft),38.58;-114.05;36.99;-109.04
3683,P,NAD83(NSRS2007) / Utah South (ftUS),38.58;-114.05;36.99;-109.04
3684,P,NAD83(NSRS2007) / Vermont,45.03;-73.44;42.72;-71.5
